deployment,n_providers,N,template,query_index,end_to_end_ms,provider_compute_ms_max,transport_ms,client_combine_decrypt_ms,uplink_bytes_total,downlink_bytes_total,mac_ok,he_params,provider_list,rtt_ms_max
"single-host loopback, n=4",4,35162,sum,18,55.872,38.2215,16.0709,1.57963,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,19,56.1942,38.301,16.3217,1.57145,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,20,56.0675,38.0808,16.4238,1.56294,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,21,56.1573,39.1068,15.4352,1.61528,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,22,56.0379,38.5532,15.8905,1.59417,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,23,56.2717,38.6758,16.0099,1.58601,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,24,56.1697,38.3958,16.1894,1.58454,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,25,55.8659,41.0376,13.2235,1.60476,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,26,55.8513,38.2342,16.0129,1.60417,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,27,55.7585,37.972,16.2173,1.5692,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,28,55.8318,40.5246,13.7486,1.55852,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,29,55.9917,37.9987,16.3516,1.64146,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,30,56.2693,38.421,16.2611,1.58725,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,31,55.7222,38.2904,15.851,1.58072,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,32,56.1447,38.3361,16.2104,1.59821,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,33,56.0669,38.3746,16.0787,1.61366,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,34,56.6411,38.6735,16.3951,1.57251,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,35,55.6119,38.2446,15.7716,1.59573,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,36,55.7547,38.2862,15.8685,1.6,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,37,55.7138,40.5757,13.56,1.5782,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,38,56.486,38.6685,16.2237,1.59373,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,39,56.064,38.3486,16.0924,1.62305,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,40,56.2995,38.2634,16.3899,1.64628,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,41,56.6675,38.698,16.3735,1.59599,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,42,69.4621,55.4586,12.4112,1.59223,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,43,65.5734,55.4474,8.51653,1.60946,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,44,69.3565,53.6096,14.1129,1.634,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,45,60.8617,42.8623,16.4173,1.58216,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,46,56.1958,38.2236,16.3872,1.58507,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,47,65.8376,55.68,8.58065,1.57704,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,48,55.7357,38.2081,15.9429,1.58464,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,49,56.0361,38.0836,16.3824,1.57016,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,50,62.839,52.7757,8.49398,1.56932,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,51,56.0213,38.2327,16.231,1.55761,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,52,55.8599,38.9359,15.3203,1.60364,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,53,56.0907,38.2366,16.2971,1.55699,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,54,55.8522,38.5476,15.7324,1.57216,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,55,56.1118,38.1657,16.3656,1.58051,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,56,55.7969,38.1585,16.0541,1.5844,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,57,55.8502,38.4474,15.8246,1.57824,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,58,56.5585,38.5703,16.3924,1.59578,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,59,56.7467,38.7599,16.3964,1.59042,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,60,56.3839,38.4483,16.346,1.5896,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,61,56.8451,38.7722,16.4837,1.58921,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,62,56.7995,38.7752,16.437,1.58735,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,63,55.9677,37.9167,16.4505,1.60049,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,64,55.8888,38.643,15.6616,1.58422,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,65,56.0443,38.1857,16.2914,1.56718,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,66,56.1237,38.3458,16.202,1.57587,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,67,55.5826,38.2763,15.7584,1.54789,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,68,55.8697,38.1936,16.1051,1.57099,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,69,55.7359,38.1559,15.9992,1.58082,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,70,56.6546,38.6068,16.3678,1.67993,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,71,55.8814,42.1517,12.1356,1.59404,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,72,58.9149,40.9123,16.4491,1.55346,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,73,55.6815,38.927,15.1542,1.60036,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,74,55.8357,38.4841,15.7649,1.58677,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,75,55.6917,38.4243,15.6891,1.57829,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,76,55.917,38.1091,16.2076,1.60032,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,77,55.8911,38.6167,15.6689,1.60552,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,78,55.9338,38.0719,16.294,1.56793,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,79,56.4282,38.4728,16.3866,1.5688,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,80,56.9519,39.005,16.3932,1.55376,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,81,55.7599,39.7382,14.4542,1.56752,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,82,55.542,38.1095,15.8715,1.56095,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,83,56.3674,38.4684,16.3609,1.53812,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,84,55.5927,38.0398,15.9951,1.55781,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,85,55.8568,41.1182,13.146,1.59265,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,86,68.9585,54.5501,12.7767,1.63175,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,87,56.3299,39.5431,15.212,1.57477,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,88,55.9567,38.2266,16.152,1.57807,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,89,55.812,38.3498,15.8454,1.61689,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,90,55.7664,38.6663,15.4978,1.60222,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,91,56.0555,38.2495,16.242,1.56397,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,92,56.0039,38.2696,16.1568,1.57745,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,93,55.8876,39.0433,15.2774,1.56693,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,94,56.0225,38.3848,16.019,1.61869,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,95,56.1862,38.2362,16.3908,1.55919,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,96,56.6646,38.76,16.3391,1.56547,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,97,55.8346,38.2835,15.9688,1.58224,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,98,56.1705,38.2264,16.3669,1.57728,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
"single-host loopback, n=4",4,35162,sum,99,56.4233,38.2988,16.5074,1.61712,281464,2105400,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403,127.0.0.1:9404",0.03172
