deployment,n_providers,N,template,query_index,end_to_end_ms,provider_compute_ms_max,transport_ms,client_combine_decrypt_ms,uplink_bytes_total,downlink_bytes_total,mac_ok,he_params,provider_list,rtt_ms_max
"single-host loopback, n=3",3,11580,sum,10,45.0685,34.5685,8.98988,1.51009,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,11,45.2504,34.941,8.81494,1.49452,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,12,45.7397,35.5418,8.67165,1.5263,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,13,45.6813,34.9787,9.18957,1.51299,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,14,52.7977,42.666,8.61627,1.51541,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,15,45.2,34.8513,8.84112,1.50761,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,16,45.2004,34.584,9.07297,1.54345,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,17,45.5253,34.7382,9.28111,1.50601,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,18,45.1637,34.6051,9.01588,1.54274,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,19,45.3391,34.865,8.98001,1.49408,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,20,45.2819,34.7286,8.99082,1.56244,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,21,45.1889,34.6908,8.99181,1.50635,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,22,45.4096,34.4883,9.41827,1.503,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,23,45.441,34.6788,9.23965,1.52254,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,24,57.687,49.7726,6.40081,1.51358,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,25,45.5611,35.2952,8.74787,1.51795,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,26,45.1815,34.3945,9.27546,1.5115,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,27,45.3181,34.7938,8.99875,1.52561,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,28,45.1695,34.3521,9.30791,1.50947,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,29,45.0022,34.1571,9.32227,1.52278,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,30,49.5771,35.5242,12.5514,1.50156,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,31,46.2736,35.1671,9.56842,1.53811,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,32,57.5674,50.0293,6.05825,1.47987,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,33,50.8026,36.7271,12.5713,1.50421,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,34,49.9226,35.4677,12.9574,1.49752,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,35,45.8945,35.2883,9.10751,1.49866,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,36,45.4828,34.9932,8.94318,1.54642,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,37,45.7345,34.9195,9.27754,1.53745,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,38,56.1705,44.6982,9.98063,1.49165,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,39,45.7888,34.732,9.55862,1.49818,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,40,45.6057,35.053,9.02858,1.52415,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,41,45.3331,34.7035,9.12839,1.50127,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,42,46.3635,35.8061,9.01653,1.54092,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,43,45.814,35.2273,9.06136,1.52533,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,44,49.5511,35.1474,12.9164,1.48728,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,45,46.4975,34.735,10.2557,1.50686,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,46,45.2955,34.7243,9.02092,1.55024,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,47,45.559,34.7288,9.33106,1.4991,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,48,45.627,34.8394,9.27374,1.51386,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,49,45.7818,35.4468,8.7729,1.56205,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,50,45.9612,35.2935,9.10156,1.56616,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,51,45.7408,34.9453,9.25465,1.54081,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,52,45.7965,34.8201,9.46761,1.50872,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,53,45.203,34.5614,9.11929,1.5223,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,54,45.5579,34.9899,9.05008,1.51789,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,55,45.2962,34.66,9.1307,1.50547,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,56,45.5948,34.626,9.44381,1.52493,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,57,45.4137,34.3243,9.5802,1.50917,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,58,45.1817,34.4654,9.19708,1.51923,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,59,45.3051,34.3782,9.39718,1.52968,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,60,44.9921,34.4402,9.05028,1.50158,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,61,46.4684,35.8009,9.12667,1.5408,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,62,45.2779,34.5135,9.25103,1.51337,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,63,45.8374,35.6452,8.67407,1.51812,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,64,45.1804,34.9225,8.72424,1.5336,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,65,45.3064,34.5628,9.21294,1.53058,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,66,45.377,34.7171,9.10848,1.55145,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,67,45.4211,34.685,9.21902,1.51711,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,68,45.3315,34.6098,9.17866,1.5431,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,69,45.4563,34.8662,9.05214,1.53798,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,70,45.3146,34.4161,9.35899,1.5395,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,71,45.6287,35.0011,9.11843,1.50922,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,72,45.3872,35.0065,8.80699,1.57372,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,73,45.3925,35.2947,8.58477,1.51297,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,74,49.4989,35.359,12.5926,1.54737,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,75,45.8841,35.7276,8.59438,1.56214,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,76,45.5344,34.7225,9.29165,1.52022,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,77,45.3689,34.7489,9.10472,1.51524,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,78,45.4144,34.9455,8.94131,1.52756,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,79,45.4009,34.8536,9.04777,1.49959,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,80,45.4827,34.995,8.9739,1.51374,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,81,45.0007,34.8676,8.63344,1.49958,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,82,44.9436,34.5511,8.84507,1.54738,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,83,44.9015,34.1634,9.20503,1.53304,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,84,45.0597,34.9547,8.58844,1.51657,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,85,45.0725,34.5317,9.01348,1.52734,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,86,45.1535,34.5282,9.08846,1.53686,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,87,45.551,35.4452,8.60095,1.50488,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,88,45.322,35.1499,8.62771,1.54442,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,89,45.1371,34.7309,8.90305,1.5032,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,90,45.3037,34.8136,8.98776,1.50236,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,91,44.967,34.557,8.88793,1.52202,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,92,45.0522,34.9612,8.58652,1.50451,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,93,45.379,34.7951,9.06432,1.51954,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,94,45.2083,34.2839,9.40137,1.52302,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,95,45.6929,34.8556,9.27521,1.56211,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,96,45.2383,34.5672,9.13226,1.53887,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,97,45.2781,34.5045,9.26382,1.50981,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,98,45.2447,35.1043,8.61658,1.52383,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
"single-host loopback, n=3",3,11580,sum,99,45.3751,34.9402,8.9371,1.49773,92766,1579050,true,"bfv-openfhe,p=68724326401,ringdim=8192,slots=8192,sec=128","127.0.0.1:9401,127.0.0.1:9402,127.0.0.1:9403",0.02639
